product_id,product_name,rating,review_title,review_text,word_count,text,label,sentiment
16567,Magnesium,2,Did not like,"Huge pills that I can not swallow. I began to drink in half. But as soon as I put it in my mouth and it starts to dissolve, this awful taste appears. Of course, I try to swallow as quickly as possible, but this nasty taste still remains. I used to order B6 magnesium here. It was a good choice. Doctor Vest will not order any more.",67,"Did not like Huge pills that I can not swallow. I began to drink in half. But as soon as I put it in my mouth and it starts to dissolve, this awful taste appears. Of course, I try to swallow as quickly as possible, but this nasty taste still remains. I used to order B6 magnesium here. It was a good choice. Doctor Vest will not order any more.",0,negative
62118,Omega,4,Good value,"Like most California Gold products, the price point is great. And I like that it is tested by an independent lab for things like heavy metals and even the DHA and EPA content. Did I notice much difference internally? Not really. But I would still be happy to order this again since my brain and joints need all the anti inflammatory help they can get!",65,"Good value Like most California Gold products, the price point is great. And I like that it is tested by an independent lab for things like heavy metals and even the DHA and EPA content. Did I notice much difference internally? Not really. But I would still be happy to order this again since my brain and joints need all the anti inflammatory help they can get!",1,positive
64009,LactoBif,1,Morocco,yes quality and ingredient and size and supplement and package and nice benefit and good digestion and active microbiome and perfect absorption and got strong gut and eliminate the constipation and paste every thing in it is good and taste is delicious,42,Morocco yes quality and ingredient and size and supplement and package and nice benefit and good digestion and active microbiome and perfect absorption and got strong gut and eliminate the constipation and paste every thing in it is good and taste is delicious,0,negative
67051,VeganVitaB,1,READ,"A year ago, I had an Atrial Fibrillation, and now I'm taking 7 Medications a day, trying to contain it. The thing is, at that time, I was taking a bunch of supplements trying to lower my blood sugar, without a physician's consultation, and this one was one of them, the blood sugar never decreased with supplements, and now I'm suffering not only from diabetes, but IBS (irritable bowel syndrome) and atrial fibrillation. Moral of the story: Please, do not take any minerals, vitamins or supplements, without consulting a physician first.",91,"READ A year ago, I had an Atrial Fibrillation, and now I'm taking 7 Medications a day, trying to contain it. The thing is, at that time, I was taking a bunch of supplements trying to lower my blood sugar, without a physician's consultation, and this one was one of them, the blood sugar never decreased with supplements, and now I'm suffering not only from diabetes, but IBS (irritable bowel syndrome) and atrial fibrillation. Moral of the story: Please, do not take any minerals, vitamins or supplements, without consulting a physician first.",0,negative
67051,VeganVitaB,4,Effective,"The tablet's size provides energy without tasting, and it contains B vitamins that boost metabolism and aid the nervous system.",20,"Effective The tablet's size provides energy without tasting, and it contains B vitamins that boost metabolism and aid the nervous system.",1,positive
62118,Omega,4,Amazing softens,Quality is nice really and ingredient are pretty good fish the package is okay and really benefit me these omega contain cholesterol and taste good and good to heart and inflammation,31,Amazing softens Quality is nice really and ingredient are pretty good fish the package is okay and really benefit me these omega contain cholesterol and taste good and good to heart and inflammation,1,positive
64009,LactoBif,4,trustworthy,this is my 3rd time repurchasing these. As someone who suffers from sibo and ibs i try to mitigate any symptoms and i feel these help.,26,trustworthy this is my 3rd time repurchasing these. As someone who suffers from sibo and ibs i try to mitigate any symptoms and i feel these help.,1,positive
62118,Omega,5,Good supplement,"This is my go-to for daily support. Good potency, no fillers I can see, and the value for the amount you get is excellent. Will definitely repurchase.",27,"Good supplement This is my go-to for daily support. Good potency, no fillers I can see, and the value for the amount you get is excellent. Will definitely repurchase.",1,positive
67051,VeganVitaB,1,Bioactive Complete B-complex,First time taking this capsule. I've been urinating bright yellow colored urine. Never have this kind of side effects this is but it's not looking good. DO NOT BUY THIS PRODUCT. IHERB DENIED ME OF MY REFUND.,37,Bioactive Complete B-complex First time taking this capsule. I've been urinating bright yellow colored urine. Never have this kind of side effects this is but it's not looking good. DO NOT BUY THIS PRODUCT. IHERB DENIED ME OF MY REFUND.,0,negative
61865,VitaminC,2,Prominent,"The quantity is large, it enhances immunity, does not reduce acidity, and I did not see any effect on the stomach",21,"Prominent The quantity is large, it enhances immunity, does not reduce acidity, and I did not see any effect on the stomach",0,negative
