page,review_title,review_text,rating
338,Mixed feelings,I find that taking these everyday might be overkill. So I take them every other day and drink plenty of water.,3.0
338,Average,"Quality was decent, its Helping me for constipation problem ,gut add more a microbiome and good bacteria for stomach.",3.0
338,,Pretty average product Better than having nothing but i will think about to purchase it in the future,3.0
338,Not every effective,"I didn't see effectiveness from this probiotics, compared to other brands.",3.0
338,,"I’ve been using Lactobif@30 probiotics for few years. It is good, will keep using it ☺️",5.0
338,Can get just as good of a product cheaper,Can get just as good of a product cheaer. The quality is good but the price is too expensive.,3.0
338,Good results,These are a great probiotic. I don't love the packaging but the price and quality can't be beaten,5.0
338,good supplement,"good quality and ingredient, a bit pricey but worth it, benefit my digestion and absorption and gut",5.0
338,Great,All of the California gold products are quality and so easy on the stomach.,5.0
338,Excellent product !,Excellent product !Excellent product !Excellent product !Excellent product !Excellent product !Excellent product !Excellent product !,5.0
338,,"I determine the quality of a supplement and its ingredients based on its effectiveness within the first week. Absorption is great, digestion was fine however I felt either the level of bacteria either was too low or too high. Therefore I don’t feel it has been a great buy for me as the product above did basically nothing for me and that’s my genuine opinion.",2.0
339,good price,"Got it when it was on a discount, was a really good deal. Also felt like a good quality probiotics.",5.0
339,,Very good! Would buy it again. Very good! Would buy it again.,5.0
339,great quality,its a very good quality probiotic. I don't have the acid reflex since i use this probiotics,5.0
339,Amazing,Amazing product not oily and perfect slides so easily on the face and hydrates the skin,5.0
339,👍🏼,I’ve been using these for years. High quality and very easy to take. A good choice if you’re looking for probiotics.,5.0
339,Great,"Great quality and clean ingredients, and the size is good. good for all ages. The benefits help helps you with your bowel movement.",5.0
339,it's help,for me it's help. i do have a better gut health.,5.0
339,best supplement!,The best for bowel cleansing. Regulates the flora of the stomach. It is one of the best! I buy it again!,5.0
339,Good,"Good ingredient, size , quality and package, very beneficial , easy to digesting",5.0
339,,super good. great ingredient and quality. size is good andthere is no taste.,5.0
339,Great,High quality supplement immediate effect great packaging love that each capsule is packed Individually. great price. Will order again,5.0
339,,great supplement with high quality and shown the results after one week.,5.0
339,Second,Second buy I like this brand I’ll update after a while,5.0
339,grea!!,my brother love it so much !! thank iherb gret deal,5.0
339,Works great!,I rotate days with CA Gold nutrition LactoBif Probiotics 30 billion and Jarrow Saccharmomyces Boutlardi-MOS which works great with my digestion.,5.0
339,Great!,"great quality, no scent, ingredients true to what's described. would recommend buying this supplement to others. Noticed improvement in overall well-being.",5.0
339,Great product,Reduces bloating in the stomach and regulates the digestive system.,5.0
339,Probiotic Pills,"Works great on my stomach , and help me sleep through out the night. Highly recommend.",5.0
339,Very good,A good brand of probiotics. It’s a important part of gut health . Cost effective this brand is .,5.0
340,Must try great,Great value specially for guy heath can’t find at local retail store,5.0
340,Прекрасно!,"I really liked this additive, the quality is excellent, the price is excellent, as well as the result!)",5.0
340,Nice supplement,I have stomach issues so this supplement helps improve digestion and absorption of nutrients,5.0
340,Trials produced,Used it as trial product Feel the clean ingredients and bought it again many times,5.0
340,,Yes it is expensive compare to Other. But it is a must in my home. Quality stuff and my repeat order.,5.0
340,Affordable pro biotocs,"This is quite an affordable probiotic. We try to keep them on the fridge as per the instructions, to maintain efficacy of the product",5.0
340,Good,Every Morning for1 pellet for a day.Very comfortable for my body.,5.0
340,Great,One of the best probiotic This is my second time I buy it,5.0
340,Amazing probiotics,Haven’t tried these probiotics before. Hope these going to work.,5.0
340,these worked very good pretty fast. would definitely buy again.,these worked very good pretty fast. would definitely buy again.,5.0
340,"It's a great product, I like the flavor, good for the health","It's a great product, I like the flavor, good for the health",5.0
340,,"Good ,useful and trusted!I reccomend it! This is neither my first order of it, nor the last one, because I am satisfied.",5.0
340,Great,Love it it very important for the body dosbt have any tase to the capsul and slides easly,5.0
340,,My forth purchase I can’t tell how much it helps my stomach to relax didn’t regret buying it,5.0
340,,"Hands down the best pill probiotic ever! My doctor suggested it for digestion, bloating, replenishing my bowels after an antibiotic and repairing my flora!!",5.0
340,Прекрасно!,"A good additive, excellent packaging, as well as a nice price, I recommend buying!)",5.0
340,,The best price / quality probiotics capsules. Use it in the morning and it helps me support my digestive system,5.0
340,,Helps with bloating and digestion. Value for money! Highly recommended,5.0
340,,Very good quality bacteria facilitate bowel movement but not cause diarrhea,5.0
341,,Keeps me regular and helps my immune system. I’ve not been sick for over three years!,5.0
341,Прекрасно!,"Excellent additive, liked the quality, liked the price and packaging, I advise you to buy!)",5.0
341,,I bought 3 boxes at one time but only started seeing results towards the end of the consumption. It helps in bowel movement and I have chronic constipation. Maybe I need something stronger. Overall it’s an okay product and will consider repurchase next time. Currently trying another brand see if it works better on me,3.0
341,,It’s good i still using it to see the results,4.0
341,,My sister used it she said its good and will buy it back,4.0
341,,I tried it for 1 month. And feels better. Take it at evening or early morning before breakfast,4.0
341,好的,Good for days if u don’t have enough vegetables Keep using for half year,4.0
